Subject_id,Computer_name,Block_type,Date,Session_id,Match_start,Match_end,screenshot_kill,screenshot_death,Total_damage_deal,Gun_damage_deal,Rocket_damage_deal,Total_damage_taken,Gun_damage_taken,Rocket_damage_taken,Total_engage,Gun_engage,Rocket_engage,Total_shot_all,Gun_shot_all,Rocket_shot_all,Total_shot_hit,Gun_shot_hit,Rocket_shot_hit,Damager_per_Second_all,Shot_per_Second_all,Damager_per_Second_Hit_only,Shot_per_Second_Hit_only,Gun_kill,Rocket_kill,Total_kill,Death_by_gun,Death_by_rocket,Total_Death,Self_kill,Total_key_pressed,W_key,A_key,S_key,D_key,R_key,Q_key,MouseScrollDown,MouseScrollUp,SpaceBar,LeftMouseButton,RightMouseButton,Tab_key,Percent_of_Null_in_Pupil,Percent_of_Null_in_Gaze,Pupil_Average_mean,Pupil_Average_std,Pupil_Average_min,Pupil_Average_25th,Pupil_Average_50th,Pupil_Average_75th,Pupil_Average_max,Pupil_difference_mean,Pupil_difference_std,Pupil_difference_min,Pupil_difference_25th,Pupil_difference_50th,Pupil_difference_75th,Pupil_difference_max,Gaze_velocity_mean,Gaze_velocity_std,Gaze_velocity_min,Gaze_velocity_25th,Gaze_velocity_50th,Gaze_velocity_75th,Gaze_velocity_max,Heart_rate_min,Heart_rate_mean,Heart_rate_max,Heart_rate_variability,ECG_signal_to_noise
ZRTY,reptile_gila,block_04,3/13/2024,01c80c4d-46c8-45f5-d583-0281844f2f5d,2024-03-13 17:12:52.499283-04:00,2024-03-13 17:23:11.285143-04:00,21,10,1512.969065,975,537.9690652,890.5250498,285,605.5250498,29,16,13,244,211,33,73,65,8,8.13048758,0.394320581,2.445060825,0.117972961,10,2,12,3,3,6,0,1414,197,287,85,215,37,1,20,1,321,100,144,5,0.026239536,0.024790728,4.128657151,0.294993632,1.910232544,3.936342239,4.1251297,4.320964813,5.155532837,0.084807656,0.069750255,0,0.033950806,0.070724487,0.119857788,1.678726196,0.685450779,1.329636733,0.000912814,0.212964981,0.371918049,0.620745376,42.22240421,63.02520074,73.55283965,85.22727319,30.08955495,7.020326927
ZXCV,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.261565662,0.181367253,3.884914239,0.366620169,1.627304077,3.671920776,3.888889313,4.122404099,5.245727539,0.255655495,0.171017816,7.63E-05,0.136890411,0.231506348,0.336818695,1.992431641,1.319491723,3.278772414,0.002434881,0.249850387,0.475116902,1.144993497,221.6622669,58.5937404,83.18855479,105.6338326,42.76996273,7.557018661
ZXCV,mammal_panda,block_01,2/29/2024,c5bb93cd-4cce-11d8-6d58-2e9e469acb71,2024-02-29 13:58:29.569453-05:00,2024-02-29 14:09:14.265674-05:00,9,13,769.559619,480,289.559619,811.419734,720,91.419734,23,19,4,165,153,12,38,32,6,4.352368704,0.255934492,1.193677881,0.058942489,1,0,1,1,0,1,0,1032,173,215,52,229,28,0,1,38,59,129,93,3,0.210910118,0.068387568,4.110987693,0.489034862,1.510604858,3.858276367,4.212474823,4.456539154,6.750808716,0.323430212,0.155857077,7.63E-05,0.191356659,0.33518219,0.432830811,2.323013306,0.925396455,4.423951574,0,0.209287643,0.373415222,0.666183595,749.6664282,64.10255666,78.29442219,93.16772863,31.16446002,7.818079706
ZXCV,mammal_panda,block_02,2/29/2024,719e2eb0-4197-b167-41f9-8db24f75b605,2024-02-29 14:15:19.896452-05:00,2024-02-29 14:25:38.599553-05:00,8,15,662.8649714,300,362.8649714,1235.726949,585,650.726949,21,14,7,123,104,19,26,20,6,4.004635261,0.198802947,1.07137813,0.042023387,2,0,2,2,1,3,0,858,147,152,34,261,19,0,1,22,56,96,69,1,0.029511369,0.028340081,4.386193206,0.368537325,1.112258911,4.190208435,4.428329468,4.623825073,5.498313904,0.131575345,0.080831147,0,0.074127197,0.126495361,0.178947449,1.802459717,0.776969485,1.833213541,0.00105884,0.20236461,0.356103376,0.620928215,122.0989544,65.50214017,77.97342027,90.90911193,32.23036879,7.965057498
ZXCV,mammal_panda,block_03,2/29/2024,f85b8323-4ca7-ee3c-bb78-94b36cadb805,2024-02-29 14:30:09.862440-05:00,2024-02-29 14:40:26.996906-05:00,8,16,731.767982,330,401.767982,1027.334252,750,277.334252,26,14,12,97,78,19,28,22,6,3.518683186,0.157178063,1.185751278,0.045370987,2,0,2,4,0,4,0,914,156,242,37,194,10,0,2,19,81,105,66,1,0.03323124,0.031570267,4.389343408,0.363883684,1.870819092,4.20157814,4.424171448,4.62969017,5.452262878,0.101017353,0.072773653,0,0.047988892,0.094116211,0.142593384,2.038085938,0.721438291,1.87848035,8.53E-05,0.190694899,0.335910981,0.586684553,200.6550947,63.5593377,77.36526344,92.02454688,34.24838518,7.937837361
ZXCV,mammal_panda,block_04,2/29/2024,0538e108-4c09-5ff7-ab2b-959e4a36ad6b,2024-02-29 14:44:56.836748-05:00,2024-02-29 14:55:13.438114-05:00,12,11,944.540223,780,164.540223,774.068455,435,339.068455,24,19,5,183,169,14,59,52,7,4.940241477,0.296788185,1.53184906,0.095685808,3,0,3,0,0,0,0,1117,171,220,76,307,28,0,0,19,67,147,81,1,0.031856627,0.030487362,4.518859231,0.381007221,1.562194824,4.316492081,4.562137604,4.776483536,5.487602234,0.090190152,0.074720483,0,0.035614014,0.074890137,0.127731323,2.117584229,0.720369869,3.302803649,0.000891922,0.189506442,0.333235928,0.576320074,432.5650579,65.50219132,80.44355439,95.54139808,32.79545745,7.960643398
ZXWE,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.073542253,0.06932182,4.184236385,0.35134308,1.583496094,4.027854919,4.207229614,4.398918152,5.189651489,0.064058685,0.086632713,1.53E-05,0.023323059,0.050262451,0.084289551,2.744918823,0.72383364,1.802350569,0.00174414,0.183972861,0.321909119,0.545558788,36.72614019,62.49999752,75.77726133,92.02454688,46.30107063,8.554864185
ZXWE,mammal_panda,block_01,4/3/2024,6c8bd420-4c9d-706d-8454-94b39efeea8c,2024-04-03 15:47:26.188356-04:00,2024-04-03 15:57:43.712641-04:00,8,5,695.577539,450,245.577539,468.105682,195,273.105682,14,10,4,73,66,7,34,30,4,2.216231773,0.118213974,1.12639706,0.055058563,5,3,8,3,1,4,0,877,177,239,58,171,12,33,0,0,56,49,70,3,0.105838269,0.102671341,4.458653992,0.336151261,1.496032715,4.253450394,4.484264374,4.692369461,6.294326782,0.212146456,0.091339873,0,0.152645111,0.21824646,0.270023346,2.73651123,0.689956327,2.149140847,0.000227715,0.17831348,0.300163785,0.496804404,186.2199084,66.96429256,93.7945934,121.9512531,34.3427942,8.608775817
ZXWE,mammal_panda,block_02,4/3/2024,d108dce9-483b-883f-c89d-ccb85c4b4452,2024-04-03 16:04:37.437835-04:00,2024-04-03 16:14:53.087238-04:00,20,5,1504.608665,1035,469.6086645,571.0009,405,166.0009,26,20,6,178,165,13,79,69,10,4.938557415,0.289125595,2.443937503,0.128319787,16,4,20,3,2,5,0,1026,169,220,41,247,33,29,0,0,106,99,69,7,0.049763033,0.048956857,4.445262357,0.321098636,1.330703735,4.250267029,4.457939148,4.668483734,5.816116333,0.247745742,0.072686108,0.001022339,0.202949524,0.248016357,0.290252686,2.142059326,0.676132347,1.538589945,0.003043074,0.206526708,0.352892528,0.58188007,79.59127356,72.81554443,94.33098054,116.2791162,36.4260648,8.529571871
ZXWE,mammal_panda,block_03,4/3/2024,b6fe0b45-4b33-78f5-6ba6-31bd4383eb57,2024-04-03 16:19:17.222681-04:00,2024-04-03 16:29:32.498722-04:00,16,6,1315.281515,555,760.281515,559.459745,120,439.459745,21,13,8,108,87,21,46,37,9,3.888894413,0.17553097,2.137709625,0.074763191,8,8,16,1,5,6,0,1035,182,253,49,215,21,56,0,0,136,53,61,9,0.066424355,0.064350881,4.408914839,0.354555957,1.779067993,4.218444824,4.46043396,4.657402039,5.71043396,0.239534783,0.082361871,0.001068115,0.188110352,0.236618042,0.289413452,3.180862427,0.648928343,1.416972505,0,0.199841067,0.342290307,0.563879829,81.34460802,74.25743959,94.80681383,118.1102602,27.02813493,8.429886626
ZXWE,mammal_panda,block_04,4/3/2024,f916980f-4c87-8c5d-4e73-9e8eb6e76bc1,2024-04-03 16:33:27.107973-04:00,2024-04-03 16:43:42.882746-04:00,,,1143.859413,930,213.8594127,712.908842,330,382.908842,28,24,4,162,150,12,69,62,7,4.344115313,0.263083204,1.85759382,0.112053957,15,3,18,3,4,7,0,955,170,191,52,194,23,21,0,0,101,109,66,28,0.042631381,0.04031105,4.278497513,0.317604623,1.406661987,4.087842941,4.300502777,4.502931595,6.065704346,0.206312008,0.079345363,4.58E-05,0.157417297,0.20715332,0.254234314,1.919006348,0.636634906,1.378705429,0.001958567,0.190616891,0.322349935,0.534685952,62.51227488,76.14209862,91.56658236,107.1429137,29.24611396,8.40755641
ZYXW,mammal_panda,baseline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037540096,0.036838412,4.025933349,0.369014491,1.507217407,3.792974472,4.043224335,4.283172607,4.985931396,0.429000985,0.087472671,0.001602173,0.373462677,0.428314209,0.485748291,1.315200806,0.338039073,0.775278403,0.001741598,0.119539667,0.203571829,0.337628758,24.31580679,39.68253748,48.74372885,65.78947795,90.03600511,7.257970381
ZYXW,mammal_panda,block_01,1/31/2024,9d7674db-4299-49f2-09ce-408ffebe1332,2024-01-31 15:06:02.586030-05:00,2024-01-31 15:16:18.587999-05:00,,,780.8608486,330,450.8608486,856.348993,465,391.348993,21,12,9,96,78,18,32,22,10,3.03861821,0.155843658,1.267627196,0.051947886,3,2,5,6,4,10,0,930,170,249,53,190,20,26,0,0,52,89,36,7,0.114771456,0.122373712,4.63543036,0.389202139,1.500030518,4.419281006,4.668014526,4.893623352,5.859970093,0.262439503,0.088229611,0.00012207,0.207244873,0.261642456,0.313488007,2.525192261,0.770950062,1.665337006,0.00200747,0.202029119,0.36223985,0.652038479,45.46151302,40.98360693,51.50452678,67.26457701,88.10711888,7.43920453
ZYXW,mammal_panda,block_02,1/31/2024,ff9c203a-415a-f596-d37a-289a55618e1a,2024-01-31 15:20:54.914018-05:00,2024-01-31 15:31:10.212231-05:00,,,767.53981,90,677.53981,1200.748723,705,495.748723,25,8,17,64,30,34,18,6,12,3.157054326,0.104014604,1.247427335,0.029254107,0,2,2,6,2,8,0,985,165,170,40,263,17,27,0,0,102,113,73,13,0.118246914,0.117975309,4.614022382,0.398468111,2.331481934,4.325656891,4.621623993,4.904964447,6.396621704,0.233597076,0.07726302,0.000183105,0.185321808,0.229812622,0.276779175,1.480194092,0.665975845,1.499504847,0.001503312,0.180602697,0.321132237,0.574678062,62.37791101,43.10344952,51.83769682,66.07929571,76.16457771,7.389209845
ZYXW,mammal_panda,block_03,1/31/2024,da70cd6f-44d0-f518-f635-5fa866148670,2024-01-31 15:35:51.706503-05:00,2024-01-31 15:46:07.790447-05:00,,,631.333599,285,346.333599,1003.597517,660,343.5975173,27,14,13,97,77,20,27,19,8,3.443438578,0.157446077,1.02475256,0.043825197,2,2,4,3,1,4,0,889,178,187,35,195,17,33,0,0,81,113,42,8,0.095464258,0.09206187,4.497899812,0.402115918,2.107322693,4.238140106,4.492183685,4.74115181,6.613433838,0.098739389,0.07234165,0,0.045532227,0.089599609,0.137168884,1.804168701,0.648803598,1.541622242,0.001269465,0.163035829,0.284562105,0.508872152,43.9474593,40.98360693,52.1188978,67.87329833,84.78983175,7.507607899
ZYXW,mammal_panda,block_04,1/31/2024,f8e91c5d-40a0-bbcd-4b3f-869dc7f8073a,2024-01-31 15:49:42.651635-05:00,2024-01-31 16:00:01.232420-05:00,,,900.4468898,645,255.4468898,999.607146,735,264.607146,26,18,8,133,121,12,50,43,7,3.708785323,0.215008295,1.455665794,0.080830186,9,0,9,9,1,10,0,1057,175,177,34,262,29,38,0,0,82,158,92,9,0.096308403,0.09287979,4.491096208,0.369642671,1.077270508,4.240442276,4.496059418,4.759418488,5.492980957,0.077565748,0.066069357,0,0.029830933,0.066146851,0.11126709,1.50881958,0.581203613,1.345705692,0.00184499,0.154212853,0.271347109,0.474102745,29.14974574,40.43126123,50.40482512,66.6666596,81.89481918,7.49110358
